id,loan_status
58645,1.0
58646,0.02720605630470783
58647,0.23679727427597955
58648,0.04976303317535545
58649,0.06851311953352769
58650,0.9834710743801653
58651,0.04136413641364137
58652,0.020879789174944253
58653,0.13405968735196588
58654,0.02720605630470783
58655,0.02720605630470783
58656,0.09780170480035891
58657,0.05776173285198556
58658,0.00684931506849315
58659,0.07167931151624958
58660,0.07167931151624958
58661,0.02747844827586207
58662,0.0
58663,0.04976303317535545
58664,0.0
58665,0.07167931151624958
58666,0.02720605630470783
58667,0.00978314038806457
58668,0.00978314038806457
58669,0.013140604467805518
58670,0.0
58671,0.09780170480035891
58672,0.0
58673,1.0
58674,0.0
58675,0.020879789174944253
58676,0.4722222222222222
58677,0.020879789174944253
58678,0.00978314038806457
58679,0.13405968735196588
58680,0.9610136452241715
58681,0.04976303317535545
58682,0.002770083102493075
58683,0.0
58684,0.07167931151624958
58685,0.13405968735196588
58686,0.07167931151624958
58687,0.14565217391304347
58688,0.00978314038806457
58689,0.1
58690,0.0
58691,0.04976303317535545
58692,0.04976303317535545
58693,0.00978314038806457
58694,0.07167931151624958
58695,1.0
58696,0.04976303317535545
58697,0.06851311953352769
58698,0.04976303317535545
58699,0.007540056550424128
58700,0.00978314038806457
58701,0.04136413641364137
58702,0.04976303317535545
58703,0.07167931151624958
58704,0.23275862068965517
58705,0.1048951048951049
58706,0.23275862068965517
58707,0.013140604467805518
58708,0.04976303317535545
58709,0.9875
58710,0.07167931151624958
58711,1.0
58712,0.04976303317535545
58713,0.00978314038806457
58714,0.07167931151624958
58715,0.0
58716,0.07167931151624958
58717,0.02747844827586207
58718,0.1606425702811245
58719,0.0
58720,0.0
58721,0.07167931151624958
58722,0.23679727427597955
58723,0.1048951048951049
58724,0.02720605630470783
58725,0.020879789174944253
58726,0.013140604467805518
58727,0.1606425702811245
58728,0.13405968735196588
58729,0.00978314038806457
58730,0.0
58731,0.07167931151624958
58732,0.07167931151624958
58733,0.0
58734,0.013140604467805518
58735,0.04136413641364137
58736,0.10194174757281553
58737,0.1048951048951049
58738,1.0
58739,0.07167931151624958
58740,0.9533169533169533
58741,0.04976303317535545
58742,0.020879789174944253
58743,0.04976303317535545
58744,0.020879789174944253
58745,0.0
58746,0.07167931151624958
58747,0.020879789174944253
58748,0.0
58749,0.07167931151624958
58750,0.04976303317535545
58751,0.04976303317535545
58752,1.0
58753,0.0
58754,0.07167931151624958
58755,0.04976303317535545
58756,0.002770083102493075
58757,0.02720605630470783
58758,0.0
58759,0.0
58760,0.002770083102493075
58761,0.04136413641364137
58762,0.02720605630470783
58763,1.0
58764,0.002840909090909091
58765,0.07167931151624958
58766,0.007540056550424128
58767,0.0
58768,0.9610136452241715
58769,0.002881844380403458
58770,0.1048951048951049
58771,0.07167931151624958
58772,0.07167931151624958
58773,0.04976303317535545
58774,0.02720605630470783
58775,1.0
58776,0.9536423841059603
58777,0.02747844827586207
58778,0.013140604467805518
58779,0.04976303317535545
58780,0.020879789174944253
58781,0.04136413641364137
58782,0.13432835820895522
58783,0.07167931151624958
58784,0.013140604467805518
58785,0.00978314038806457
58786,0.04728789986091794
58787,0.020879789174944253
58788,0.13405968735196588
58789,0.008333333333333333
58790,0.05776173285198556
58791,0.13405968735196588
58792,0.0
58793,0.07167931151624958
58794,0.04976303317535545
58795,0.020879789174944253
58796,0.07167931151624958
58797,0.05359477124183006
58798,0.04976303317535545
58799,1.0
58800,0.07167931151624958
58801,0.0
58802,0.889763779527559
58803,0.07167931151624958
58804,0.23679727427597955
58805,1.0
58806,0.1048951048951049
58807,0.00978314038806457
58808,0.02720605630470783
58809,0.9959183673469387
58810,0.9623015873015873
58811,0.020879789174944253
58812,0.07167931151624958
58813,0.04136413641364137
58814,0.0
58815,0.0
58816,0.05776173285198556
58817,0.0
58818,0.07167931151624958
58819,0.011764705882352941
58820,0.0
58821,0.07167931151624958
58822,0.0
58823,0.14285714285714285
58824,0.020879789174944253
58825,0.0
58826,0.1606425702811245
58827,0.07167931151624958
58828,0.008333333333333333
58829,0.04976303317535545
58830,0.020879789174944253
58831,0.04976303317535545
58832,0.03731343283582089
58833,0.0
58834,0.020879789174944253
58835,0.9610136452241715
58836,0.1048951048951049
58837,0.06657877389584707
58838,0.00978314038806457
58839,0.0
58840,0.002881844380403458
58841,0.9875
58842,0.020879789174944253
58843,0.02720605630470783
58844,0.07167931151624958
58845,0.07167931151624958
58846,0.0
58847,0.9610136452241715
58848,0.14565217391304347
58849,0.23679727427597955
58850,0.07167931151624958
58851,0.07167931151624958
58852,0.09780170480035891
58853,0.07167931151624958
58854,1.0
58855,0.23275862068965517
58856,0.0
58857,0.1606425702811245
58858,0.09780170480035891
58859,0.04136413641364137
58860,0.020879789174944253
58861,0.09780170480035891
58862,0.13405968735196588
58863,0.23679727427597955
58864,0.0
58865,0.17142857142857143
58866,0.013140604467805518
58867,0.0
58868,0.020879789174944253
58869,0.02747844827586207
58870,0.06851311953352769
58871,0.00978314038806457
58872,0.02720605630470783
58873,0.02747844827586207
58874,1.0
58875,0.020879789174944253
58876,0.013140604467805518
58877,0.0
58878,0.020879789174944253
58879,0.008333333333333333
58880,0.0
58881,0.020879789174944253
58882,0.0
58883,0.9
58884,0.038834951456310676
58885,0.1048951048951049
58886,0.0
58887,0.889763779527559
58888,0.23275862068965517
58889,1.0
58890,0.04817275747508306
58891,1.0
58892,0.04976303317535545
58893,0.00978314038806457
58894,0.04728789986091794
58895,0.00978314038806457
58896,0.002881844380403458
58897,0.1048951048951049
58898,0.09975062344139651
58899,0.9610136452241715
58900,0.05776173285198556
58901,0.1
58902,0.13405968735196588
58903,0.04728789986091794
58904,0.07167931151624958
58905,0.00978314038806457
58906,0.07167931151624958
58907,0.03469640644361834
58908,0.00978314038806457
58909,0.07167931151624958
58910,0.002840909090909091
58911,0.013140604467805518
58912,0.0
58913,0.04976303317535545
58914,0.020879789174944253
58915,0.07167931151624958
58916,0.02720605630470783
58917,0.07167931151624958
58918,0.04136413641364137
58919,0.0
58920,0.23679727427597955
58921,0.020879789174944253
58922,0.04976303317535545
58923,0.0
58924,0.04976303317535545
58925,0.0
58926,1.0
58927,0.0
58928,0.09780170480035891
58929,0.0
58930,0.04976303317535545
58931,1.0
58932,1.0
58933,0.17037037037037037
58934,0.09780170480035891
58935,0.04136413641364137
58936,0.04976303317535545
58937,0.043243243243243246
58938,0.020879789174944253
58939,0.008333333333333333
58940,0.04136413641364137
58941,0.9727891156462585
58942,1.0
58943,0.04136413641364137
58944,0.02720605630470783
58945,0.09780170480035891
58946,0.07167931151624958
58947,0.02720605630470783
58948,0.04136413641364137
58949,0.0
58950,0.17142857142857143
58951,0.07167931151624958
58952,0.013140604467805518
58953,0.04136413641364137
58954,0.5
58955,0.007540056550424128
58956,0.0
58957,1.0
58958,1.0
58959,0.002881844380403458
58960,0.04136413641364137
58961,0.00978314038806457
58962,0.23275862068965517
58963,0.04728789986091794
58964,0.07167931151624958
58965,0.07167931151624958
58966,0.04976303317535545
58967,0.013140604467805518
58968,0.00978314038806457
58969,0.13405968735196588
58970,0.008333333333333333
58971,0.13405968735196588
58972,0.011764705882352941
58973,1.0
58974,0.020879789174944253
58975,0.09780170480035891
58976,0.07167931151624958
58977,0.04136413641364137
58978,0.04136413641364137
58979,0.04976303317535545
58980,0.02720605630470783
58981,0.0
58982,0.00978314038806457
58983,0.00978314038806457
58984,0.020879789174944253
58985,0.02720605630470783
58986,0.9959183673469387
58987,0.00978314038806457
58988,0.06657877389584707
58989,0.04976303317535545
58990,0.03469640644361834
58991,0.020879789174944253
58992,0.02747844827586207
58993,0.04728789986091794
58994,0.020879789174944253
58995,1.0
58996,0.07167931151624958
58997,0.9623015873015873
58998,0.00978314038806457
58999,0.07167931151624958
59000,0.06657877389584707
59001,0.020879789174944253
59002,0.020879789174944253
59003,0.09780170480035891
59004,0.07167931151624958
59005,0.0
59006,0.04136413641364137
59007,0.04136413641364137
59008,0.9902912621359223
59009,0.020879789174944253
59010,0.00978314038806457
59011,0.02720605630470783
59012,0.00978314038806457
59013,0.0
59014,0.007540056550424128
59015,0.09780170480035891
59016,0.02720605630470783
59017,0.02720605630470783
59018,0.04976303317535545
59019,0.013140604467805518
59020,0.002770083102493075
59021,0.02720605630470783
59022,0.07167931151624958
59023,0.9447236180904522
59024,0.04136413641364137
59025,0.9875
59026,0.013140604467805518
59027,0.00978314038806457
59028,0.07167931151624958
59029,0.04136413641364137
59030,0.04136413641364137
59031,1.0
59032,0.1048951048951049
59033,0.1048951048951049
59034,0.09780170480035891
59035,0.013140604467805518
59036,0.07167931151624958
59037,0.13405968735196588
59038,0.02747844827586207
59039,0.02720605630470783
59040,0.04728789986091794
59041,0.02720605630470783
59042,0.09780170480035891
59043,0.9447236180904522
59044,0.00978314038806457
59045,0.0
59046,0.13405968735196588
59047,0.2620320855614973
59048,0.0
59049,0.05776173285198556
59050,0.02747844827586207
59051,0.04976303317535545
59052,0.00978314038806457
59053,0.00978314038806457
59054,0.10194174757281553
59055,0.07167931151624958
59056,0.00978314038806457
59057,0.9533169533169533
59058,0.00978314038806457
59059,0.07167931151624958
59060,0.0
59061,0.02720605630470783
59062,0.007540056550424128
59063,0.0
59064,0.04136413641364137
59065,0.020879789174944253
59066,0.020879789174944253
59067,0.00978314038806457
59068,0.05359477124183006
59069,0.04136413641364137
59070,0.020879789174944253
59071,0.07167931151624958
59072,0.007540056550424128
59073,0.9610136452241715
59074,0.0
59075,0.1606425702811245
59076,0.013140604467805518
59077,1.0
59078,0.0
59079,0.05359477124183006
59080,0.04136413641364137
59081,0.04136413641364137
59082,0.04976303317535545
59083,0.00978314038806457
59084,0.0
59085,0.05776173285198556
59086,0.4166666666666667
59087,0.04976303317535545
59088,0.04976303317535545
59089,0.07167931151624958
59090,0.038834951456310676
59091,0.0
59092,0.1606425702811245
59093,0.04136413641364137
59094,0.020879789174944253
59095,0.0
59096,0.9610136452241715
59097,0.07167931151624958
59098,0.07167931151624958
59099,0.013140604467805518
59100,0.03469640644361834
59101,0.01195219123505976
59102,0.04136413641364137
59103,0.09780170480035891
59104,0.002770083102493075
59105,0.06657877389584707
59106,0.03731343283582089
59107,0.1048951048951049
59108,0.09975062344139651
59109,0.04976303317535545
59110,0.02720605630470783
59111,0.04136413641364137
59112,0.020879789174944253
59113,1.0
59114,0.1
59115,0.13405968735196588
59116,0.0
59117,0.013140604467805518
59118,0.0
59119,0.05776173285198556
59120,0.00978314038806457
59121,0.00978314038806457
59122,0.020879789174944253
